user_id,event,timestamp
user_1639,4_preset_change,2026-01-05 21:43:00
user_0308,4_preset_change,2026-01-05 21:44:00
user_1012,4_preset_change,2026-01-05 21:45:00
user_1823,6_audio_export,2026-01-05 21:45:00
user_1362,4_preset_change,2026-01-05 21:46:00
user_0209,4_preset_change,2026-01-05 21:47:00
user_1930,1_registration,2026-01-05 21:48:00
user_1934,1_registration,2026-01-05 21:49:00
user_0091,4_preset_change,2026-01-05 21:50:00
user_1514,3_plugin_open,2026-01-05 21:50:00
user_1821,1_registration,2026-01-05 21:51:00
user_1934,2_download_installer,2026-01-05 21:52:00
user_0719,4_preset_change,2026-01-05 21:55:00
user_1639,4_preset_change,2026-01-05 21:58:00
user_1639,4_preset_change,2026-01-05 22:00:00
user_1821,2_download_installer,2026-01-05 22:00:00
user_1930,2_download_installer,2026-01-05 22:00:00
user_1930,3_plugin_open,2026-01-05 22:00:00
user_1017,2_download_installer,2026-01-05 22:01:00
user_1085,4_preset_change,2026-01-05 22:02:00
user_1930,4_preset_change,2026-01-05 22:06:00
user_0308,4_preset_change,2026-01-05 22:07:00
user_1746,4_preset_change,2026-01-05 22:07:00
user_1930,4_preset_change,2026-01-05 22:11:00
user_0184,4_preset_change,2026-01-05 22:12:00
user_1362,4_preset_change,2026-01-05 22:12:00
user_1639,4_preset_change,2026-01-05 22:14:00
user_1514,4_preset_change,2026-01-05 22:18:00
user_1012,4_preset_change,2026-01-05 22:18:00
user_0091,4_preset_change,2026-01-05 22:20:00
user_1085,4_preset_change,2026-01-05 22:22:00
user_0209,4_preset_change,2026-01-05 22:24:00
user_1362,4_preset_change,2026-01-05 22:24:00
user_0719,4_preset_change,2026-01-05 22:25:00
user_1258,1_registration,2026-01-05 22:26:00
user_0091,4_preset_change,2026-01-05 22:28:00
user_0719,4_preset_change,2026-01-05 22:31:00
user_1258,2_download_installer,2026-01-05 22:33:00
user_0308,4_preset_change,2026-01-05 22:33:00
user_0308,4_preset_change,2026-01-05 22:36:00
user_1930,4_preset_change,2026-01-05 22:36:00
user_1746,4_preset_change,2026-01-05 22:38:00
user_0139,3_plugin_open,2026-01-05 22:39:00
user_1362,4_preset_change,2026-01-05 22:40:00
user_0184,4_preset_change,2026-01-05 22:41:00
user_1746,4_preset_change,2026-01-05 22:41:00
user_1930,4_preset_change,2026-01-05 22:48:00
user_1085,4_preset_change,2026-01-05 22:50:00
user_0139,4_preset_change,2026-01-05 22:52:00
user_0744,1_registration,2026-01-05 22:54:00
user_1514,4_preset_change,2026-01-05 22:56:00
user_1012,4_preset_change,2026-01-05 22:57:00
user_0719,4_preset_change,2026-01-05 22:57:00
user_0308,4_preset_change,2026-01-05 22:59:00
user_1362,4_preset_change,2026-01-05 23:00:00
user_1746,4_preset_change,2026-01-05 23:00:00
user_1017,3_plugin_open,2026-01-05 23:01:00
user_0825,1_registration,2026-01-05 23:09:00
user_0091,4_preset_change,2026-01-05 23:09:00
user_0744,2_download_installer,2026-01-05 23:11:00
user_1447,1_registration,2026-01-05 23:14:00
user_0139,4_preset_change,2026-01-05 23:15:00
user_1222,1_registration,2026-01-05 23:18:00
user_1930,4_preset_change,2026-01-05 23:19:00
user_0234,1_registration,2026-01-05 23:20:00
user_1085,4_preset_change,2026-01-05 23:21:00
user_0139,4_preset_change,2026-01-05 23:22:00
user_0719,4_preset_change,2026-01-05 23:22:00
user_0091,4_preset_change,2026-01-05 23:23:00
user_1415,6_audio_export,2026-01-05 23:23:00
user_0184,4_preset_change,2026-01-05 23:24:00
user_0234,2_download_installer,2026-01-05 23:24:00
user_1017,4_preset_change,2026-01-05 23:29:00
user_1085,4_preset_change,2026-01-05 23:29:00
user_1746,4_preset_change,2026-01-05 23:31:00
user_1012,4_preset_change,2026-01-05 23:31:00
user_1447,2_download_installer,2026-01-05 23:32:00
user_0950,1_registration,2026-01-05 23:38:00
user_1514,4_preset_change,2026-01-05 23:40:00
user_0756,1_registration,2026-01-05 23:41:00
user_1472,1_registration,2026-01-05 23:42:00
user_0767,3_plugin_open,2026-01-05 23:43:00
user_1362,4_preset_change,2026-01-05 23:44:00
user_0767,4_preset_change,2026-01-05 23:45:00
user_1017,4_preset_change,2026-01-05 23:47:00
user_1222,2_download_installer,2026-01-05 23:47:00
user_1746,4_preset_change,2026-01-05 23:50:00
user_0950,2_download_installer,2026-01-05 23:51:00
user_0719,4_preset_change,2026-01-05 23:52:00
user_1934,3_plugin_open,2026-01-05 23:52:00
user_1017,4_preset_change,2026-01-05 23:53:00
user_1085,4_preset_change,2026-01-05 23:57:00
user_1746,5_ai_assistant_click,2026-01-05 23:59:00
user_0139,4_preset_change,2026-01-05 23:59:00
user_1362,4_preset_change,2026-01-06 00:00:00
user_1930,4_preset_change,2026-01-06 00:00:00
user_0767,4_preset_change,2026-01-06 00:01:00
user_0091,4_preset_change,2026-01-06 00:02:00
user_0756,2_download_installer,2026-01-06 00:04:00
user_0184,4_preset_change,2026-01-06 00:06:00
user_1017,4_preset_change,2026-01-06 00:07:00
user_1934,4_preset_change,2026-01-06 00:11:00
user_1181,6_audio_export,2026-01-06 00:14:00
user_1012,4_preset_change,2026-01-06 00:14:00
user_1934,4_preset_change,2026-01-06 00:16:00
user_1362,4_preset_change,2026-01-06 00:16:00
user_1085,4_preset_change,2026-01-06 00:19:00
user_1514,4_preset_change,2026-01-06 00:19:00
user_1017,5_ai_assistant_click,2026-01-06 00:21:00
user_0091,4_preset_change,2026-01-06 00:21:00
user_1012,4_preset_change,2026-01-06 00:21:00
user_0091,4_preset_change,2026-01-06 00:24:00
user_0179,3_plugin_open,2026-01-06 00:25:00
user_1085,4_preset_change,2026-01-06 00:27:00
user_0767,4_preset_change,2026-01-06 00:27:00
user_0719,4_preset_change,2026-01-06 00:31:00
user_1258,3_plugin_open,2026-01-06 00:33:00
user_0091,4_preset_change,2026-01-06 00:33:00
user_0139,4_preset_change,2026-01-06 00:36:00
user_1930,4_preset_change,2026-01-06 00:36:00
user_0184,4_preset_change,2026-01-06 00:43:00
user_0767,4_preset_change,2026-01-06 00:46:00
user_1222,3_plugin_open,2026-01-06 00:47:00
user_0091,5_ai_assistant_click,2026-01-06 00:48:00
user_1934,4_preset_change,2026-01-06 00:49:00
user_0184,4_preset_change,2026-01-06 00:50:00
user_0179,4_preset_change,2026-01-06 00:51:00
user_1085,4_preset_change,2026-01-06 00:53:00
user_0863,6_audio_export,2026-01-06 00:53:00
user_1258,4_preset_change,2026-01-06 00:54:00
user_1217,6_audio_export,2026-01-06 00:54:00
user_1362,4_preset_change,2026-01-06 00:55:00
user_1934,4_preset_change,2026-01-06 00:56:00
user_1222,4_preset_change,2026-01-06 00:56:00
user_1514,4_preset_change,2026-01-06 00:57:00
user_0139,4_preset_change,2026-01-06 00:59:00
user_1012,4_preset_change,2026-01-06 01:03:00
user_1085,5_ai_assistant_click,2026-01-06 01:03:00
user_0719,4_preset_change,2026-01-06 01:05:00
user_1707,3_plugin_open,2026-01-06 01:07:00
user_0184,4_preset_change,2026-01-06 01:07:00
user_0096,3_plugin_open,2026-01-06 01:10:00
user_1930,4_preset_change,2026-01-06 01:10:00
user_1707,4_preset_change,2026-01-06 01:13:00
user_0139,4_preset_change,2026-01-06 01:14:00
user_1514,4_preset_change,2026-01-06 01:16:00
user_0719,4_preset_change,2026-01-06 01:16:00
user_0076,6_audio_export,2026-01-06 01:22:00
user_1934,4_preset_change,2026-01-06 01:23:00
user_0234,3_plugin_open,2026-01-06 01:24:00
user_0767,4_preset_change,2026-01-06 01:25:00
user_1222,4_preset_change,2026-01-06 01:25:00
user_0179,4_preset_change,2026-01-06 01:27:00
user_1934,4_preset_change,2026-01-06 01:30:00
user_0139,4_preset_change,2026-01-06 01:31:00
user_1707,4_preset_change,2026-01-06 01:33:00
user_0096,4_preset_change,2026-01-06 01:36:00
user_1258,4_preset_change,2026-01-06 01:38:00
user_0179,4_preset_change,2026-01-06 01:42:00
user_0184,4_preset_change,2026-01-06 01:42:00
user_1514,4_preset_change,2026-01-06 01:43:00
user_1012,4_preset_change,2026-01-06 01:43:00
user_0234,4_preset_change,2026-01-06 01:46:00
user_1367,3_plugin_open,2026-01-06 01:48:00
user_1222,4_preset_change,2026-01-06 01:51:00
user_0719,4_preset_change,2026-01-06 01:54:00
user_0096,4_preset_change,2026-01-06 01:57:00
user_1707,4_preset_change,2026-01-06 02:01:00
user_0179,4_preset_change,2026-01-06 02:02:00
user_0184,4_preset_change,2026-01-06 02:06:00
user_1934,4_preset_change,2026-01-06 02:06:00
user_0767,4_preset_change,2026-01-06 02:08:00
user_0139,4_preset_change,2026-01-06 02:08:00
user_1012,4_preset_change,2026-01-06 02:09:00
user_1367,4_preset_change,2026-01-06 02:13:00
user_1258,4_preset_change,2026-01-06 02:18:00
user_1222,4_preset_change,2026-01-06 02:25:00
user_1514,4_preset_change,2026-01-06 02:26:00
user_0719,4_preset_change,2026-01-06 02:28:00
user_1258,4_preset_change,2026-01-06 02:33:00
user_0139,4_preset_change,2026-01-06 02:34:00
user_0767,4_preset_change,2026-01-06 02:35:00
user_1367,4_preset_change,2026-01-06 02:39:00
user_0264,1_registration,2026-01-06 02:41:00
user_1445,6_audio_export,2026-01-06 02:41:00
user_0179,4_preset_change,2026-01-06 02:41:00
user_1012,4_preset_change,2026-01-06 02:44:00
user_1367,4_preset_change,2026-01-06 02:47:00
user_1934,4_preset_change,2026-01-06 02:48:00
user_0184,4_preset_change,2026-01-06 02:49:00
user_0769,1_registration,2026-01-06 02:50:00
user_0608,1_registration,2026-01-06 02:50:00
user_0608,2_download_installer,2026-01-06 02:50:00
user_1167,6_audio_export,2026-01-06 02:53:00
user_0314,1_registration,2026-01-06 02:55:00
user_1012,4_preset_change,2026-01-06 02:56:00
user_1821,3_plugin_open,2026-01-06 03:00:00
user_1258,4_preset_change,2026-01-06 03:00:00
user_0314,2_download_installer,2026-01-06 03:02:00
user_1222,4_preset_change,2026-01-06 03:04:00
user_0708,6_audio_export,2026-01-06 03:07:00
user_0139,4_preset_change,2026-01-06 03:07:00
user_0518,1_registration,2026-01-06 03:11:00
user_0184,4_preset_change,2026-01-06 03:14:00
user_1957,1_registration,2026-01-06 03:15:00
user_0767,4_preset_change,2026-01-06 03:16:00
user_0179,4_preset_change,2026-01-06 03:18:00
user_1821,4_preset_change,2026-01-06 03:18:00
user_0767,4_preset_change,2026-01-06 03:20:00
user_1957,2_download_installer,2026-01-06 03:24:00
user_0184,5_ai_assistant_click,2026-01-06 03:26:00
user_0179,4_preset_change,2026-01-06 03:26:00
user_1367,4_preset_change,2026-01-06 03:26:00
user_1806,6_audio_export,2026-01-06 03:32:00
user_1447,3_plugin_open,2026-01-06 03:32:00
user_1934,4_preset_change,2026-01-06 03:32:00
user_1012,4_preset_change,2026-01-06 03:34:00
user_1934,4_preset_change,2026-01-06 03:38:00
user_0139,4_preset_change,2026-01-06 03:41:00
user_0767,4_preset_change,2026-01-06 03:43:00
user_1821,4_preset_change,2026-01-06 03:46:00
user_1324,6_audio_export,2026-01-06 03:47:00
user_1447,4_preset_change,2026-01-06 03:48:00
user_0179,4_preset_change,2026-01-06 03:57:00
user_1925,3_plugin_open,2026-01-06 03:58:00
user_0800,3_plugin_open,2026-01-06 03:58:00
user_1764,1_registration,2026-01-06 04:01:00
user_1447,4_preset_change,2026-01-06 04:02:00
user_0800,4_preset_change,2026-01-06 04:02:00
user_0800,4_preset_change,2026-01-06 04:05:00
user_1367,4_preset_change,2026-01-06 04:06:00
user_1764,2_download_installer,2026-01-06 04:07:00
user_1764,3_plugin_open,2026-01-06 04:07:00
user_0821,6_audio_export,2026-01-06 04:08:00
user_1821,4_preset_change,2026-01-06 04:09:00
user_0767,4_preset_change,2026-01-06 04:10:00
user_1367,5_ai_assistant_click,2026-01-06 04:13:00
user_1012,4_preset_change,2026-01-06 04:16:00
user_0579,6_audio_export,2026-01-06 04:16:00
user_1764,4_preset_change,2026-01-06 04:17:00
user_0179,4_preset_change,2026-01-06 04:17:00
user_0139,4_preset_change,2026-01-06 04:18:00
user_1925,4_preset_change,2026-01-06 04:22:00
user_1012,4_preset_change,2026-01-06 04:24:00
user_0767,4_preset_change,2026-01-06 04:30:00
user_1764,4_preset_change,2026-01-06 04:32:00
user_1447,4_preset_change,2026-01-06 04:37:00
user_0139,4_preset_change,2026-01-06 04:39:00
user_0181,6_audio_export,2026-01-06 04:41:00
user_1447,4_preset_change,2026-01-06 04:42:00
user_0179,4_preset_change,2026-01-06 04:43:00
user_0139,5_ai_assistant_click,2026-01-06 04:45:00
user_0800,4_preset_change,2026-01-06 04:47:00
user_1012,4_preset_change,2026-01-06 04:47:00
user_1821,4_preset_change,2026-01-06 04:48:00
user_1764,4_preset_change,2026-01-06 04:50:00
user_1925,4_preset_change,2026-01-06 04:53:00
user_1763,1_registration,2026-01-06 04:54:00
user_1763,2_download_installer,2026-01-06 04:57:00
user_1925,4_preset_change,2026-01-06 05:00:00
user_0179,4_preset_change,2026-01-06 05:00:00
user_1086,1_registration,2026-01-06 05:03:00
user_1925,4_preset_change,2026-01-06 05:08:00
user_0767,4_preset_change,2026-01-06 05:10:00
user_1764,4_preset_change,2026-01-06 05:16:00
user_1447,4_preset_change,2026-01-06 05:18:00
user_1821,4_preset_change,2026-01-06 05:24:00
user_1012,4_preset_change,2026-01-06 05:27:00
user_0800,4_preset_change,2026-01-06 05:28:00
user_1821,4_preset_change,2026-01-06 05:32:00
user_0800,4_preset_change,2026-01-06 05:33:00
user_1821,4_preset_change,2026-01-06 05:36:00
user_1447,4_preset_change,2026-01-06 05:38:00
user_1012,4_preset_change,2026-01-06 05:38:00
user_1925,4_preset_change,2026-01-06 05:39:00
user_1086,2_download_installer,2026-01-06 05:39:00
user_0179,4_preset_change,2026-01-06 05:41:00
user_1821,4_preset_change,2026-01-06 05:43:00
user_0767,4_preset_change,2026-01-06 05:47:00
user_1764,4_preset_change,2026-01-06 05:47:00
user_0179,4_preset_change,2026-01-06 05:50:00
user_0608,3_plugin_open,2026-01-06 05:50:00
user_1724,1_registration,2026-01-06 05:52:00
user_0608,4_preset_change,2026-01-06 05:57:00
user_1821,4_preset_change,2026-01-06 05:57:00
user_1012,4_preset_change,2026-01-06 06:00:00
user_0800,4_preset_change,2026-01-06 06:06:00
user_1419,1_registration,2026-01-06 06:07:00
user_1012,4_preset_change,2026-01-06 06:07:00
user_0179,4_preset_change,2026-01-06 06:09:00
user_0800,4_preset_change,2026-01-06 06:09:00
user_0767,4_preset_change,2026-01-06 06:09:00
user_1012,4_preset_change,2026-01-06 06:09:00
user_1276,1_registration,2026-01-06 06:14:00
user_1925,4_preset_change,2026-01-06 06:17:00
user_1764,4_preset_change,2026-01-06 06:17:00
user_1731,1_registration,2026-01-06 06:21:00
user_1138,3_plugin_open,2026-01-06 06:21:00
user_1419,3_plugin_open,2026-01-06 06:21:00
user_1419,2_download_installer,2026-01-06 06:21:00
user_0608,4_preset_change,2026-01-06 06:26:00
user_1731,2_download_installer,2026-01-06 06:26:00
user_1138,4_preset_change,2026-01-06 06:29:00
user_1419,4_preset_change,2026-01-06 06:31:00
user_1276,2_download_installer,2026-01-06 06:33:00
user_0179,4_preset_change,2026-01-06 06:38:00
user_0800,4_preset_change,2026-01-06 06:39:00
user_0800,4_preset_change,2026-01-06 06:42:00
user_1037,1_registration,2026-01-06 06:44:00
user_1012,4_preset_change,2026-01-06 06:44:00
user_1764,4_preset_change,2026-01-06 06:47:00
user_1925,4_preset_change,2026-01-06 06:50:00
user_0767,4_preset_change,2026-01-06 06:51:00
user_1138,4_preset_change,2026-01-06 06:54:00
user_0179,4_preset_change,2026-01-06 06:55:00
user_1925,4_preset_change,2026-01-06 06:57:00
user_1012,4_preset_change,2026-01-06 06:59:00
user_0187,1_registration,2026-01-06 07:00:00
user_1764,4_preset_change,2026-01-06 07:06:00
user_0608,4_preset_change,2026-01-06 07:09:00
user_1419,4_preset_change,2026-01-06 07:11:00
user_0179,4_preset_change,2026-01-06 07:15:00
user_1962,1_registration,2026-01-06 07:17:00
user_0800,4_preset_change,2026-01-06 07:17:00
user_0767,4_preset_change,2026-01-06 07:18:00
user_1957,3_plugin_open,2026-01-06 07:24:00
user_1962,2_download_installer,2026-01-06 07:28:00
user_1138,4_preset_change,2026-01-06 07:31:00
user_0767,4_preset_change,2026-01-06 07:32:00
user_1925,4_preset_change,2026-01-06 07:33:00
user_1012,4_preset_change,2026-01-06 07:36:00
user_1764,4_preset_change,2026-01-06 07:38:00
user_1086,3_plugin_open,2026-01-06 07:39:00
user_0815,6_audio_export,2026-01-06 07:42:00
user_0302,6_audio_export,2026-01-06 07:44:00
user_0800,4_preset_change,2026-01-06 07:45:00
user_0608,4_preset_change,2026-01-06 07:46:00
user_1419,4_preset_change,2026-01-06 07:52:00
user_1086,4_preset_change,2026-01-06 07:55:00
user_0179,4_preset_change,2026-01-06 07:58:00
user_1764,4_preset_change,2026-01-06 07:58:00
user_1012,4_preset_change,2026-01-06 08:04:00
user_1957,4_preset_change,2026-01-06 08:05:00
user_1925,4_preset_change,2026-01-06 08:06:00
user_0767,4_preset_change,2026-01-06 08:09:00
user_1957,4_preset_change,2026-01-06 08:12:00
user_1138,4_preset_change,2026-01-06 08:14:00
user_1012,4_preset_change,2026-01-06 08:14:00
user_1278,6_audio_export,2026-01-06 08:16:00
user_0179,4_preset_change,2026-01-06 08:16:00
user_0608,4_preset_change,2026-01-06 08:19:00
user_1925,4_preset_change,2026-01-06 08:19:00
user_1012,4_preset_change,2026-01-06 08:21:00
user_1901,1_registration,2026-01-06 08:21:00
user_1086,4_preset_change,2026-01-06 08:21:00
user_1925,4_preset_change,2026-01-06 08:24:00
user_1870,6_audio_export,2026-01-06 08:24:00
user_0800,4_preset_change,2026-01-06 08:25:00
user_1957,4_preset_change,2026-01-06 08:27:00
user_0179,4_preset_change,2026-01-06 08:30:00
user_1901,2_download_installer,2026-01-06 08:32:00
user_1276,3_plugin_open,2026-01-06 08:33:00
user_1419,4_preset_change,2026-01-06 08:33:00
user_0767,4_preset_change,2026-01-06 08:34:00
user_0396,6_audio_export,2026-01-06 08:36:00
user_1419,4_preset_change,2026-01-06 08:37:00
user_0179,4_preset_change,2026-01-06 08:38:00
user_1957,4_preset_change,2026-01-06 08:42:00
user_1012,4_preset_change,2026-01-06 08:53:00
user_1419,4_preset_change,2026-01-06 08:54:00
user_1086,4_preset_change,2026-01-06 08:54:00
user_0024,6_audio_export,2026-01-06 08:56:00
user_0272,1_registration,2026-01-06 08:56:00
user_1138,4_preset_change,2026-01-06 08:57:00
user_1925,4_preset_change,2026-01-06 08:57:00
user_0587,1_registration,2026-01-06 08:58:00
user_1012,5_ai_assistant_click,2026-01-06 08:58:00
user_0587,2_download_installer,2026-01-06 09:00:00
user_0608,4_preset_change,2026-01-06 09:02:00
user_0944,6_audio_export,2026-01-06 09:02:00
user_0800,4_preset_change,2026-01-06 09:04:00
user_0179,4_preset_change,2026-01-06 09:06:00
user_1419,4_preset_change,2026-01-06 09:07:00
user_0272,2_download_installer,2026-01-06 09:07:00
user_1276,4_preset_change,2026-01-06 09:08:00
user_0608,4_preset_change,2026-01-06 09:12:00
user_1086,4_preset_change,2026-01-06 09:15:00
user_0767,4_preset_change,2026-01-06 09:16:00
user_0179,4_preset_change,2026-01-06 09:17:00
user_1276,4_preset_change,2026-01-06 09:18:00
user_1957,4_preset_change,2026-01-06 09:18:00
user_0800,4_preset_change,2026-01-06 09:23:00
user_1992,6_audio_export,2026-01-06 09:23:00
user_1419,4_preset_change,2026-01-06 09:23:00
user_0608,4_preset_change,2026-01-06 09:24:00
user_1957,4_preset_change,2026-01-06 09:25:00
user_1419,4_preset_change,2026-01-06 09:28:00
user_1925,4_preset_change,2026-01-06 09:33:00
user_1086,4_preset_change,2026-01-06 09:33:00
user_1138,4_preset_change,2026-01-06 09:39:00
user_0767,4_preset_change,2026-01-06 09:43:00
user_1138,4_preset_change,2026-01-06 09:43:00
user_1086,4_preset_change,2026-01-06 09:45:00
user_0608,4_preset_change,2026-01-06 09:48:00
user_1957,4_preset_change,2026-01-06 09:49:00
user_1925,4_preset_change,2026-01-06 09:50:00
user_1419,4_preset_change,2026-01-06 09:52:00
user_0179,4_preset_change,2026-01-06 09:52:00
user_1276,4_preset_change,2026-01-06 09:54:00
user_0229,6_audio_export,2026-01-06 09:57:00
user_1086,4_preset_change,2026-01-06 09:59:00
user_1969,1_registration,2026-01-06 10:00:00
user_0800,4_preset_change,2026-01-06 10:00:00
user_0608,4_preset_change,2026-01-06 10:00:00
user_1276,4_preset_change,2026-01-06 10:01:00
user_0608,4_preset_change,2026-01-06 10:03:00
user_0767,4_preset_change,2026-01-06 10:05:00
user_1925,4_preset_change,2026-01-06 10:06:00
user_0608,4_preset_change,2026-01-06 10:07:00
user_1138,4_preset_change,2026-01-06 10:10:00
user_1957,4_preset_change,2026-01-06 10:10:00
user_1086,5_ai_assistant_click,2026-01-06 10:12:00
user_1595,6_audio_export,2026-01-06 10:16:00
user_0608,4_preset_change,2026-01-06 10:19:00
user_1419,4_preset_change,2026-01-06 10:20:00
user_0800,4_preset_change,2026-01-06 10:20:00
user_0767,4_preset_change,2026-01-06 10:24:00
user_0179,4_preset_change,2026-01-06 10:29:00
user_1138,4_preset_change,2026-01-06 10:37:00
user_1276,4_preset_change,2026-01-06 10:39:00
user_0767,4_preset_change,2026-01-06 10:40:00
user_1969,2_download_installer,2026-01-06 10:43:00
user_0800,4_preset_change,2026-01-06 10:48:00
user_0463,1_registration,2026-01-06 10:48:00
user_1925,4_preset_change,2026-01-06 10:48:00
user_0327,1_registration,2026-01-06 10:52:00
user_1276,4_preset_change,2026-01-06 10:54:00
user_0179,4_preset_change,2026-01-06 10:55:00
user_1925,5_ai_assistant_click,2026-01-06 10:56:00
user_0767,4_preset_change,2026-01-06 10:56:00
user_1510,6_audio_export,2026-01-06 11:00:00
user_0463,2_download_installer,2026-01-06 11:01:00
user_0179,4_preset_change,2026-01-06 11:02:00
user_0767,4_preset_change,2026-01-06 11:03:00
user_1276,4_preset_change,2026-01-06 11:04:00
user_0327,2_download_installer,2026-01-06 11:05:00
user_0800,4_preset_change,2026-01-06 11:09:00
user_0495,1_registration,2026-01-06 11:24:00
user_0495,2_download_installer,2026-01-06 11:24:00
user_1276,4_preset_change,2026-01-06 11:24:00
user_0179,4_preset_change,2026-01-06 11:27:00
user_0800,4_preset_change,2026-01-06 11:31:00
user_0179,5_ai_assistant_click,2026-01-06 11:33:00
user_0453,1_registration,2026-01-06 11:38:00
user_0767,4_preset_change,2026-01-06 11:47:00
user_1276,4_preset_change,2026-01-06 11:48:00
user_0800,4_preset_change,2026-01-06 11:55:00
user_1082,6_audio_export,2026-01-06 12:03:00
user_0767,4_preset_change,2026-01-06 12:19:00
user_0495,3_plugin_open,2026-01-06 12:24:00
user_0800,4_preset_change,2026-01-06 12:26:00
user_1731,3_plugin_open,2026-01-06 12:26:00
user_1276,4_preset_change,2026-01-06 12:30:00
user_0961,1_registration,2026-01-06 12:35:00
user_0961,3_plugin_open,2026-01-06 12:40:00
user_0961,2_download_installer,2026-01-06 12:40:00
user_0495,4_preset_change,2026-01-06 12:41:00
user_1731,4_preset_change,2026-01-06 12:41:00
user_0444,1_registration,2026-01-06 12:45:00
user_0767,4_preset_change,2026-01-06 12:48:00
user_0800,4_preset_change,2026-01-06 12:52:00
user_1949,1_registration,2026-01-06 12:55:00
user_0444,2_download_installer,2026-01-06 12:57:00
user_0767,4_preset_change,2026-01-06 12:57:00
user_1949,2_download_installer,2026-01-06 12:58:00
user_1276,4_preset_change,2026-01-06 12:59:00
user_1731,5_ai_assistant_click,2026-01-06 13:00:00
user_0328,1_registration,2026-01-06 13:03:00
user_0966,1_registration,2026-01-06 13:05:00
user_0961,4_preset_change,2026-01-06 13:08:00
user_0800,5_ai_assistant_click,2026-01-06 13:11:00
user_0557,6_audio_export,2026-01-06 13:12:00
user_0495,4_preset_change,2026-01-06 13:12:00
user_1276,4_preset_change,2026-01-06 13:16:00
user_1237,6_audio_export,2026-01-06 13:17:00
user_0966,2_download_installer,2026-01-06 13:20:00
user_0322,6_audio_export,2026-01-06 13:21:00
user_0961,4_preset_change,2026-01-06 13:26:00
user_0767,4_preset_change,2026-01-06 13:27:00
user_0356,1_registration,2026-01-06 13:27:00
user_1675,1_registration,2026-01-06 13:36:00
user_1920,1_registration,2026-01-06 13:43:00
user_0328,2_download_installer,2026-01-06 13:43:00
user_1276,4_preset_change,2026-01-06 13:43:00
user_1675,2_download_installer,2026-01-06 13:45:00
user_0767,4_preset_change,2026-01-06 13:49:00
user_1581,1_registration,2026-01-06 13:49:00
user_0961,4_preset_change,2026-01-06 13:50:00
user_1920,2_download_installer,2026-01-06 13:50:00
user_0495,4_preset_change,2026-01-06 13:51:00
user_0521,6_audio_export,2026-01-06 13:52:00
user_1036,7_subscription_purchase,2026-01-06 13:55:00
user_0495,4_preset_change,2026-01-06 13:58:00
user_0356,2_download_installer,2026-01-06 14:02:00
user_0961,4_preset_change,2026-01-06 14:04:00
user_0495,4_preset_change,2026-01-06 14:06:00
user_0767,4_preset_change,2026-01-06 14:07:00
user_0495,4_preset_change,2026-01-06 14:12:00
user_1581,2_download_installer,2026-01-06 14:15:00
user_0767,5_ai_assistant_click,2026-01-06 14:19:00
user_0495,4_preset_change,2026-01-06 14:20:00
user_0961,4_preset_change,2026-01-06 14:32:00
user_0904,1_registration,2026-01-06 14:35:00
user_0904,2_download_installer,2026-01-06 14:53:00
user_0495,4_preset_change,2026-01-06 14:55:00
user_0404,1_registration,2026-01-06 15:01:00
user_1878,1_registration,2026-01-06 15:02:00
user_1706,1_registration,2026-01-06 15:03:00
user_1280,6_audio_export,2026-01-06 15:09:00
user_1878,2_download_installer,2026-01-06 15:10:00
user_1706,2_download_installer,2026-01-06 15:16:00
user_0966,3_plugin_open,2026-01-06 15:20:00
user_0495,4_preset_change,2026-01-06 15:28:00
user_1733,1_registration,2026-01-06 15:40:00
user_0495,4_preset_change,2026-01-06 15:42:00
user_1733,2_download_installer,2026-01-06 15:45:00
user_1675,3_plugin_open,2026-01-06 15:45:00
user_0966,4_preset_change,2026-01-06 15:47:00
user_0966,4_preset_change,2026-01-06 15:56:00
user_1882,3_plugin_open,2026-01-06 16:03:00
user_0327,3_plugin_open,2026-01-06 16:05:00
user_1675,4_preset_change,2026-01-06 16:08:00
user_1878,3_plugin_open,2026-01-06 16:10:00
user_0495,4_preset_change,2026-01-06 16:13:00
user_1882,4_preset_change,2026-01-06 16:15:00
user_1581,3_plugin_open,2026-01-06 16:15:00
user_1581,4_preset_change,2026-01-06 16:29:00
user_0327,4_preset_change,2026-01-06 16:37:00
user_0966,4_preset_change,2026-01-06 16:38:00
user_1364,1_registration,2026-01-06 16:39:00
user_0495,4_preset_change,2026-01-06 16:39:00
user_1675,4_preset_change,2026-01-06 16:41:00
user_1364,2_download_installer,2026-01-06 16:43:00
user_0541,1_registration,2026-01-06 16:43:00
user_1882,4_preset_change,2026-01-06 16:46:00
user_0541,2_download_installer,2026-01-06 16:48:00
user_1878,4_preset_change,2026-01-06 16:49:00
user_1581,4_preset_change,2026-01-06 16:49:00
user_1675,4_preset_change,2026-01-06 16:54:00
user_1882,4_preset_change,2026-01-06 16:58:00
user_0495,4_preset_change,2026-01-06 17:01:00
user_1882,4_preset_change,2026-01-06 17:02:00
user_1878,4_preset_change,2026-01-06 17:02:00
user_1581,4_preset_change,2026-01-06 17:07:00
user_0966,4_preset_change,2026-01-06 17:08:00
user_1675,4_preset_change,2026-01-06 17:11:00
user_1172,1_registration,2026-01-06 17:18:00
user_0327,4_preset_change,2026-01-06 17:20:00
user_1581,4_preset_change,2026-01-06 17:24:00
user_1172,3_plugin_open,2026-01-06 17:26:00
